imdb_id,title,release_date,original_language,genres,runtime,vote_average,overview,primaryName,primaryProfession
tt0094331,Wish You Were Here,1987-07-24,en,"['Comedy', 'Drama', 'Romance']",92,6.566,"In a staid English seaside town after the Second World War, young Lynda grows up with her widowed father and younger sister. Rebellious Lynda has been swearing constantly from an early age. At sixteen, she becomes more exhibitionist and seeks out sexual encounters challenging the prevailing lower-middle class attitudes to sex. She eventually becomes pregnant by an acquaintance of her father.",Trudi Cavanagh,actress
tt0107148,House of Cards,1993-06-25,en,['Drama'],109,6.434,"When Ruth Matthews's husband is killed in a fall at an archaeological dig, her daughter Sally handles her father's death in a very odd manner. As Sally's condition worsens, Ruth takes her to see Jake, an expert in childhood autism. Jake attempts to bring Sally out of her mental disarray through traditional therapy methods, but Ruth takes a different route. She risks her own sanity by attempting to enter her daughter's mind and make sense of the seemingly bizarre things that Sally does, including building a wondrous house of cards",Kathleen Turner,"actress,producer,director"
tt0107148,House of Cards,1993-06-25,en,['Drama'],109,6.434,"When Ruth Matthews's husband is killed in a fall at an archaeological dig, her daughter Sally handles her father's death in a very odd manner. As Sally's condition worsens, Ruth takes her to see Jake, an expert in childhood autism. Jake attempts to bring Sally out of her mental disarray through traditional therapy methods, but Ruth takes a different route. She risks her own sanity by attempting to enter her daughter's mind and make sense of the seemingly bizarre things that Sally does, including building a wondrous house of cards",Tommy Lee Jones,"actor,director,writer"
tt0110121,In Search of Dr. Seuss,1994-11-06,en,"['Animation', 'Comedy', 'TV Movie']",90,8.0,"A nosy reporter wants to find out all she can about Dr. Seuss, aka Ted Geisel, and gets told the real facts by several of his characters, with large snippets of his stories and songs interspersed.",Kathy Najimy,"actress,producer,writer"
tt0110121,In Search of Dr. Seuss,1994-11-06,en,"['Animation', 'Comedy', 'TV Movie']",90,8.0,"A nosy reporter wants to find out all she can about Dr. Seuss, aka Ted Geisel, and gets told the real facts by several of his characters, with large snippets of his stories and songs interspersed.",Matt Frewer,"actor,writer,producer"
tt0073941,"Aloha, Bobby and Rose",1975-04-29,en,"['Drama', 'Romance', 'Action']",88,6.2,"Bobby and Rose, two youngsters who are in love, have to run away from home when they are falsely accused to have committed a robbery and an assassination.",Paul Le Mat,"actor,cinematographer,producer"
tt0073941,"Aloha, Bobby and Rose",1975-04-29,en,"['Drama', 'Romance', 'Action']",88,6.2,"Bobby and Rose, two youngsters who are in love, have to run away from home when they are falsely accused to have committed a robbery and an assassination.",Dianne Hull,"actress,script_department"
tt0092751,China Girl,1987-09-25,en,"['Romance', 'Crime', 'Drama']",90,6.205,Teenage lovers Tony (Richard Panebianco) and Tyan-Hwa (Sari Chang) tip the balance of power in New York's Little Italy and Chinatown.,James Russo,"actor,writer,director"
tt0092751,China Girl,1987-09-25,en,"['Romance', 'Crime', 'Drama']",90,6.205,Teenage lovers Tony (Richard Panebianco) and Tyan-Hwa (Sari Chang) tip the balance of power in New York's Little Italy and Chinatown.,Richard Panebianco,actor
tt0102313,The Linguini Incident,1991-05-01,en,"['Comedy', 'Crime']",104,6.8,"A waitress, a barman and an underwear designer try to rob a New York restaurant where two of them work.",Rosanna Arquette,"actress,producer,director"
tt0102313,The Linguini Incident,1991-05-01,en,"['Comedy', 'Crime']",104,6.8,"A waitress, a barman and an underwear designer try to rob a New York restaurant where two of them work.",David Bowie,"music_artist,composer,actor"
tt0087968,Racing with the Moon,1984-03-23,en,"['Drama', 'Romance']",108,6.097,"In a small coastal California town, Henry and Nicky are pals from blue collar families with only a short time before they ship off to World War II. Henry begins romancing new-to-town Caddie Winger, believing her to be wealthy. Mischievous and irresponsible, Nicky gets into trouble which forces the other two to become involved, testing their relationship, as well as the friendship between the boys.",Sean Penn,"actor,producer,director"
tt0087968,Racing with the Moon,1984-03-23,en,"['Drama', 'Romance']",108,6.097,"In a small coastal California town, Henry and Nicky are pals from blue collar families with only a short time before they ship off to World War II. Henry begins romancing new-to-town Caddie Winger, believing her to be wealthy. Mischievous and irresponsible, Nicky gets into trouble which forces the other two to become involved, testing their relationship, as well as the friendship between the boys.",Elizabeth McGovern,"actress,producer,writer"
tt0084875,A Voyage Round My Father,1984-04-19,en,['Drama'],90,8.0,"A successful lawyer struck with blindness in middle age continues his battles in the courtroom with the assistance of his family. As his son deals with bitter memories of their relationship, he also seeks his father's respect and love and in the process learns to love in return.",Laurence Olivier,"actor,producer,director"
tt0084875,A Voyage Round My Father,1984-04-19,en,['Drama'],90,8.0,"A successful lawyer struck with blindness in middle age continues his battles in the courtroom with the assistance of his family. As his son deals with bitter memories of their relationship, he also seeks his father's respect and love and in the process learns to love in return.",Alan Bates,"actor,producer,soundtrack"
tt0082701,Malevil,1981-05-13,fr,"['Drama', 'Science Fiction']",120,6.4,"In southern France, in a quiet little town, the mayor, who also owns a castle with some cattle, is in the wine cellar with some other people: the pharmacist, the veterinary, and some of his employees. As they are drinking wine, they hear a terrible noise and the heat's getting higher and higher. They don't realize what's happening: when they come out of the cellar, they realize that everything has burned, and all the buildings are destroyed...",Michel Serrault,"actor,writer,producer"
tt0082701,Malevil,1981-05-13,fr,"['Drama', 'Science Fiction']",120,6.4,"In southern France, in a quiet little town, the mayor, who also owns a castle with some cattle, is in the wine cellar with some other people: the pharmacist, the veterinary, and some of his employees. As they are drinking wine, they hear a terrible noise and the heat's getting higher and higher. They don't realize what's happening: when they come out of the cellar, they realize that everything has burned, and all the buildings are destroyed...",Jacques Dutronc,"actor,composer,music_department"
tt0076686,The Serpent's Egg,1977-10-28,en,"['Thriller', 'Drama', 'Mystery']",120,6.274,"Berlin, 1923. Following the suicide of his brother, American circus acrobat Abel Rosenberg attempts to survive while facing unemployment, depression, alcoholism and the social decay of Germany during the Weimar Republic.",Liv Ullmann,"actress,director,writer"
tt0076686,The Serpent's Egg,1977-10-28,en,"['Thriller', 'Drama', 'Mystery']",120,6.274,"Berlin, 1923. Following the suicide of his brother, American circus acrobat Abel Rosenberg attempts to survive while facing unemployment, depression, alcoholism and the social decay of Germany during the Weimar Republic.",David Carradine,"actor,producer,director"
tt0106820,The Lion Child,1993-06-16,fr,"['Adventure', 'Family']",86,6.5,"In the village of Pama, Sirga the lioness and Oule the young boy, born the same day, grow up together as sister and brother. Oule discovers the world alongside Sirga, and it is through her that he learns the secrets of the brush. He knows how to speak to the trees, the beasts, the bees and the wind. But one day, horsemen arrive from the Nord to take away all of the children of the village in chains and sell them into slavery. Oule and his friend Lena are bought by a nobleman of the high plains who, terrified by Oule's powers, sends him into exile. But Oule posesses the strength of lions and he finds Sirga. With Lena, they will reconstruct the village of Pama...",Wéré Wéré Liking,"actress,director,writer"
tt0106820,The Lion Child,1993-06-16,fr,"['Adventure', 'Family']",86,6.5,"In the village of Pama, Sirga the lioness and Oule the young boy, born the same day, grow up together as sister and brother. Oule discovers the world alongside Sirga, and it is through her that he learns the secrets of the brush. He knows how to speak to the trees, the beasts, the bees and the wind. But one day, horsemen arrive from the Nord to take away all of the children of the village in chains and sell them into slavery. Oule and his friend Lena are bought by a nobleman of the high plains who, terrified by Oule's powers, sends him into exile. But Oule posesses the strength of lions and he finds Sirga. With Lena, they will reconstruct the village of Pama...",Souleyman Koli,"actor,writer"
tt0096280,To Kill a Priest,1988-09-07,en,"['Drama', 'Thriller', 'History']",117,6.3,A young priest speaks out against the Communist regime in Poland and is killed for it.,Christopher Lambert,"actor,producer,writer"
tt0096280,To Kill a Priest,1988-09-07,en,"['Drama', 'Thriller', 'History']",117,6.3,A young priest speaks out against the Communist regime in Poland and is killed for it.,Ed Harris,"actor,producer,director"
tt0110365,Little Odessa,1994-10-28,en,"['Crime', 'Drama']",98,6.409,"The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.",Tim Roth,"actor,producer,director"
tt0110365,Little Odessa,1994-10-28,en,"['Crime', 'Drama']",98,6.409,"The film follows the personal relationship between a father and his two sons, one of whom is a hit-man for the Russian mafia in Brooklyn.",Edward Furlong,"actor,producer,soundtrack"
tt0107642,Café au Lait,1993-08-18,fr,"['Comedy', 'Romance']",94,6.2,"Lola is pregnant, and she isn’t sure who the father is: Félix, a Jewish delivery boy, or Jamal, a black law student.",Julie Mauduech,"actress,costume_designer,costume_department"
tt0107642,Café au Lait,1993-08-18,fr,"['Comedy', 'Romance']",94,6.2,"Lola is pregnant, and she isn’t sure who the father is: Félix, a Jewish delivery boy, or Jamal, a black law student.",Hubert Koundé,"actor,director,writer"
tt0084611,Ruckus,1981-03-01,en,"['Thriller', 'Drama', 'Action']",93,6.0,"Madoc County is a quiet and peaceful place until vagrant Kyle Hanson arrives. The people of Madoc County are repelled by his appearance and want to chase him out of the city. Unfortunately for them, Kyle Hanson is a former Vietnam elite soldier and he uses his skills to fight back.",Dirk Benedict,"actor,director,writer"
tt0084611,Ruckus,1981-03-01,en,"['Thriller', 'Drama', 'Action']",93,6.0,"Madoc County is a quiet and peaceful place until vagrant Kyle Hanson arrives. The people of Madoc County are repelled by his appearance and want to chase him out of the city. Unfortunately for them, Kyle Hanson is a former Vietnam elite soldier and he uses his skills to fight back.",Linda Blair,"actress,producer,miscellaneous"
tt0102687,Poison,1991-04-05,en,"['Drama', 'Horror', 'Science Fiction']",85,6.2,"A boy shoots his father and flies out the window. A man falls in love with a fellow inmate in prison. A doctor accidentally ingests his experimental sex serum, wreaking havoc on the community.",Edith Meeks,actress
tt0102687,Poison,1991-04-05,en,"['Drama', 'Horror', 'Science Fiction']",85,6.2,"A boy shoots his father and flies out the window. A man falls in love with a fellow inmate in prison. A doctor accidentally ingests his experimental sex serum, wreaking havoc on the community.",Larry Maxwell,actor
tt0092696,Bride of Boogedy,1987-04-12,en,"['Horror', 'Family', 'Comedy', 'TV Movie']",90,6.3,"In this sequel to the made-for-television Disney family classic, Mr. Boogedy, the Davis family deals with the return of Mr. Boogedy and his never-ending hunt for Widow Marion as well as a rival gag-store competitor who really has it out for Carleton. Meanwhile, the town of Lucifer Falls is planning a big carnival which the mean Mr. Lynch seeks to ruin- if Boogedy doesn't see to that first.",Richard Masur,"actor,director,writer"
tt0092696,Bride of Boogedy,1987-04-12,en,"['Horror', 'Family', 'Comedy', 'TV Movie']",90,6.3,"In this sequel to the made-for-television Disney family classic, Mr. Boogedy, the Davis family deals with the return of Mr. Boogedy and his never-ending hunt for Widow Marion as well as a rival gag-store competitor who really has it out for Carleton. Meanwhile, the town of Lucifer Falls is planning a big carnival which the mean Mr. Lynch seeks to ruin- if Boogedy doesn't see to that first.",Mimi Kennedy,"actress,miscellaneous,producer"
tt0088006,The River Rat,1984-09-28,en,"['Adventure', 'Crime', 'Family', 'Drama']",94,6.6,"On the lazy banks of the Mississippi, a young girl is reunited with her time-served but innocent father. But the reunion is tainted with the whereabouts of the stolen loot, and those who come looking for it...",Tommy Lee Jones,"actor,director,writer"
tt0088006,The River Rat,1984-09-28,en,"['Adventure', 'Crime', 'Family', 'Drama']",94,6.6,"On the lazy banks of the Mississippi, a young girl is reunited with her time-served but innocent father. But the reunion is tainted with the whereabouts of the stolen loot, and those who come looking for it...",Martha Plimpton,"actress,writer,producer"
tt0102136,I Don't Kiss,1991-11-20,fr,['Drama'],115,6.264,A good-looking but naive lad leaves his mountain village to try and make his way in Paris. He thinks maybe he will try acting but things don't go too well for him. Eventually he is forced to sell himself to men and though he meets an attractive girl she is herself a prostitute with a vicious pimp.,Philippe Noiret,"actor,miscellaneous,writer"
tt0102136,I Don't Kiss,1991-11-20,fr,['Drama'],115,6.264,A good-looking but naive lad leaves his mountain village to try and make his way in Paris. He thinks maybe he will try acting but things don't go too well for him. Eventually he is forced to sell himself to men and though he meets an attractive girl she is herself a prostitute with a vicious pimp.,Emmanuelle Béart,"actress,director,writer"
tt0105411,Simple Men,1992-10-14,en,"['Crime', 'Drama', 'Romance']",105,6.695,"Dennis is a handsome and bookish college student. His brother, Bill, is a roughhewn ladies' man and thief. Together they search for their dad, confront their expectations of each other, themselves, and their attitudes towards women.",Robert John Burke,"actor,archive_footage"
tt0105411,Simple Men,1992-10-14,en,"['Crime', 'Drama', 'Romance']",105,6.695,"Dennis is a handsome and bookish college student. His brother, Bill, is a roughhewn ladies' man and thief. Together they search for their dad, confront their expectations of each other, themselves, and their attitudes towards women.",Bill Sage,"actor,producer"
tt0103976,City of Joy,1992-04-15,en,['Drama'],132,6.7,"Max Lowe is a Houston surgeon who has grown weary of the bureaucracy of American medicine. When he loses a patient on the operating table, Max impulsively decides to leave America and travel to India in the hope of finding himself. Not long after he arrives in Calcutta, Max is attacked by a group of thugs and left without money or a passport.",Patrick Swayze,"actor,producer,miscellaneous"
tt0103976,City of Joy,1992-04-15,en,['Drama'],132,6.7,"Max Lowe is a Houston surgeon who has grown weary of the bureaucracy of American medicine. When he loses a patient on the operating table, Max impulsively decides to leave America and travel to India in the hope of finding himself. Not long after he arrives in Calcutta, Max is attacked by a group of thugs and left without money or a passport.",Pauline Collins,"actress,soundtrack,archive_footage"
tt0087268,Flashpoint,1984-04-19,en,"['Action', 'Drama', 'Mystery', 'Thriller']",94,6.2,"Two Texas border guards find a jeep buried in the desert, with a skeleton, a scoped rifle, and a box with $800,000 in cash. Before they decide whether to keep the money or report it, they privately investigate the clues and unravel a decades old mystery.",Kris Kristofferson,"music_artist,actor,composer"
tt0087268,Flashpoint,1984-04-19,en,"['Action', 'Drama', 'Mystery', 'Thriller']",94,6.2,"Two Texas border guards find a jeep buried in the desert, with a skeleton, a scoped rifle, and a box with $800,000 in cash. Before they decide whether to keep the money or report it, they privately investigate the clues and unravel a decades old mystery.",Treat Williams,"actor,director,producer"
tt0104321,Gas Food Lodging,1992-07-10,en,"['Drama', 'Romance']",101,6.3,"Nora, a single mother raising two teenage daughters, Shade and Trudi, waits tables at a truck-stop diner in a small New Mexico town. The beautiful and rebellious Trudi drops out of school and gets a job alongside Nora, while the younger Shade whittles away her time at Spanish movie matinees. Their lives are turned upside down when Trudi becomes pregnant and the girls' absent father returns.",Brooke Adams,"actress,producer,writer"
tt0104321,Gas Food Lodging,1992-07-10,en,"['Drama', 'Romance']",101,6.3,"Nora, a single mother raising two teenage daughters, Shade and Trudi, waits tables at a truck-stop diner in a small New Mexico town. The beautiful and rebellious Trudi drops out of school and gets a job alongside Nora, while the younger Shade whittles away her time at Spanish movie matinees. Their lives are turned upside down when Trudi becomes pregnant and the girls' absent father returns.",Ione Skye,"actress,writer,director"
tt0099768,Hidden Agenda,1990-11-21,en,"['Drama', 'Thriller']",108,7.061,"In Ireland, American lawyer Ingrid Jessner and her activist partner, Paul Sullivan, struggle to uncover atrocities committed by the British government against the Northern Irish during the ""Troubles."" But when Sullivan is assassinated in the streets, Jessner teams up with Peter Kerrigan, a British investigator acting against the will of his own government, and struggles to uncover a conspiracy that may even implicate one of Kerrigan's colleagues.",Frances McDormand,"actress,producer,soundtrack"
tt0099768,Hidden Agenda,1990-11-21,en,"['Drama', 'Thriller']",108,7.061,"In Ireland, American lawyer Ingrid Jessner and her activist partner, Paul Sullivan, struggle to uncover atrocities committed by the British government against the Northern Irish during the ""Troubles."" But when Sullivan is assassinated in the streets, Jessner teams up with Peter Kerrigan, a British investigator acting against the will of his own government, and struggles to uncover a conspiracy that may even implicate one of Kerrigan's colleagues.",Maurice Roëves,"actor,soundtrack,archive_footage"
tt0095302,High Hopes,1989-01-13,en,"['Comedy', 'Drama']",108,7.235,"Slice-of-life look at a sweet working-class couple in London, Shirley and Cyril, his mother, who's aging quickly and becoming forgetful, mum's ghastly upper-middle-class neighbors, and Cyril's pretentious sister and philandering husband. Shirley wants a baby, but Cyril, who reads Marx and wants the world to be perfect, is reluctant. Cyril's mum locks herself out and must ask her snooty neighbors for help. Then Cyril's sister Valerie stages a surprise party for mum's 70th birthday, a disaster from start to finish. Shirley holds things together, and she and Cyril may put aside her Dutch cap after all.",Phil Davis,"actor,director,writer"
tt0095302,High Hopes,1989-01-13,en,"['Comedy', 'Drama']",108,7.235,"Slice-of-life look at a sweet working-class couple in London, Shirley and Cyril, his mother, who's aging quickly and becoming forgetful, mum's ghastly upper-middle-class neighbors, and Cyril's pretentious sister and philandering husband. Shirley wants a baby, but Cyril, who reads Marx and wants the world to be perfect, is reluctant. Cyril's mum locks herself out and must ask her snooty neighbors for help. Then Cyril's sister Valerie stages a surprise party for mum's 70th birthday, a disaster from start to finish. Shirley holds things together, and she and Cyril may put aside her Dutch cap after all.",Ruth Sheen,"actress,soundtrack,archive_footage"
tt0081063,Little Miss Marker,1980-03-21,en,"['Comedy', 'Romance']",103,6.487,"Sorrowful Jones is a cheap bookie in the 1930s. When a gambler leaves his daughter as a marker for a bet, he gets stuck with her. His life will change a great deal with her arrival and his sudden love for a woman also involved in gambling operations.",Walter Matthau,"actor,director,producer"
tt0081063,Little Miss Marker,1980-03-21,en,"['Comedy', 'Romance']",103,6.487,"Sorrowful Jones is a cheap bookie in the 1930s. When a gambler leaves his daughter as a marker for a bet, he gets stuck with her. His life will change a great deal with her arrival and his sudden love for a woman also involved in gambling operations.",Julie Andrews,"actress,writer,producer"
tt0090203,The Trip to Bountiful,1985-12-20,en,['Drama'],108,7.378,"Carrie Watts is living the twilight of her life trapped in an apartment in 1940s Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish – just once before she dies – is to revisit Bountiful, the small Texas town of her youth which she still refers to as ""home.""",Geraldine Page,"actress,soundtrack,archive_footage"
tt0090203,The Trip to Bountiful,1985-12-20,en,['Drama'],108,7.378,"Carrie Watts is living the twilight of her life trapped in an apartment in 1940s Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish – just once before she dies – is to revisit Bountiful, the small Texas town of her youth which she still refers to as ""home.""",John Heard,"actor,producer,soundtrack"
tt0084899,White Dog,1982-07-07,en,"['Drama', 'Horror', 'Thriller']",90,6.7,A trainer attempts to retrain a vicious dog that’s been raised to kill black people.,Kristy McNichol,"actress,producer,soundtrack"
tt0084899,White Dog,1982-07-07,en,"['Drama', 'Horror', 'Thriller']",90,6.7,A trainer attempts to retrain a vicious dog that’s been raised to kill black people.,Christa Lang,"actress,writer,producer"
tt0102818,Run,1991-02-01,en,"['Action', 'Thriller', 'Drama']",91,6.386,"While conveying a Porsche from Boston to Atlantic City, student Charlie has to make a stop due to engine trouble. Mistaken as rich, he's invited to a big poker game -- and wins big time. However Denny Halloran, son of a mighty mobster, is a bad loser and starts a fight. But he's also a bad fighter: he falls on his head and is dead. Now Charlie's in trouble; after he flees Halloran's father puts a reward on his head. Even the police won't help him against the mighty man... so Charlie has to run for his life.",Patrick Dempsey,"actor,production_manager,producer"
tt0102818,Run,1991-02-01,en,"['Action', 'Thriller', 'Drama']",91,6.386,"While conveying a Porsche from Boston to Atlantic City, student Charlie has to make a stop due to engine trouble. Mistaken as rich, he's invited to a big poker game -- and wins big time. However Denny Halloran, son of a mighty mobster, is a bad loser and starts a fight. But he's also a bad fighter: he falls on his head and is dead. Now Charlie's in trouble; after he flees Halloran's father puts a reward on his head. Even the police won't help him against the mighty man... so Charlie has to run for his life.",Kelly Preston,"actress,soundtrack,archive_footage"
tt0078259,The Shout,1978-06-16,en,"['Horror', 'Drama']",86,6.0,"A traveller by the name of Crossley forces himself upon a musician and his wife in a lonely part of Devon, and uses the aboriginal magic he has learned to displace his host.",Alan Bates,"actor,producer,soundtrack"
tt0078259,The Shout,1978-06-16,en,"['Horror', 'Drama']",86,6.0,"A traveller by the name of Crossley forces himself upon a musician and his wife in a lonely part of Devon, and uses the aboriginal magic he has learned to displace his host.",Susannah York,"actress,writer,soundtrack"
tt0105682,A Heart in Winter,1992-09-02,fr,"['Drama', 'Romance']",105,7.2,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",Daniel Auteuil,"actor,director,writer"
tt0105682,A Heart in Winter,1992-09-02,fr,"['Drama', 'Romance']",105,7.2,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",Emmanuelle Béart,"actress,director,writer"
tt0264090,The Terence Davies Trilogy,1983-11-01,en,['Drama'],101,6.4,"These three semi-autobiographical short films by Terence Davies follow the journey of Robert Tucker, first seen as a hangdog child in ""Children"" (1976), then as a hollow-eyed middle-aged man in ""Madonna and Child"" (1980), and finally as a decrepit old man in ""Death and Transfiguration"" (1983). Dreamlike and profoundly moving.",Phillip Mawdsley,actor
tt0264090,The Terence Davies Trilogy,1983-11-01,en,['Drama'],101,6.4,"These three semi-autobiographical short films by Terence Davies follow the journey of Robert Tucker, first seen as a hangdog child in ""Children"" (1976), then as a hollow-eyed middle-aged man in ""Madonna and Child"" (1980), and finally as a decrepit old man in ""Death and Transfiguration"" (1983). Dreamlike and profoundly moving.",Nick Stringer,"actor,archive_footage"
tt0098658,Wings of Fame,1990-03-23,en,"['Drama', 'Fantasy', 'Comedy']",116,6.5,"A famous movie actor claims that he has written a book. As result, a real author, not a very well known writer, vengefully kills him but then dies as a result of an accident. Next, they both find themselves in after-life, where souls of all famous people are gathered.",Peter O'Toole,"actor,producer,director"
tt0098658,Wings of Fame,1990-03-23,en,"['Drama', 'Fantasy', 'Comedy']",116,6.5,"A famous movie actor claims that he has written a book. As result, a real author, not a very well known writer, vengefully kills him but then dies as a result of an accident. Next, they both find themselves in after-life, where souls of all famous people are gathered.",Colin Firth,"actor,producer,writer"
tt0122768,Twin Sitters,1994-10-01,en,"['Comedy', 'Family', 'Thriller']",93,6.4,An evil business executive is releasing dangerous toxins and the Barbarian Brothers set out to stop his evil work.,Peter Paul,"actor,producer,cinematographer"
tt0122768,Twin Sitters,1994-10-01,en,"['Comedy', 'Family', 'Thriller']",93,6.4,An evil business executive is releasing dangerous toxins and the Barbarian Brothers set out to stop his evil work.,David Paul,"actor,director,writer"
tt0090886,Crimes of the Heart,1986-12-12,en,"['Comedy', 'Drama']",105,6.22,Three sisters try to come to grips with the meaning of their mother's suicide.,Diane Keaton,"actress,producer,director"
tt0090886,Crimes of the Heart,1986-12-12,en,"['Comedy', 'Drama']",105,6.22,Three sisters try to come to grips with the meaning of their mother's suicide.,Jessica Lange,"actress,producer,soundtrack"
tt0073345,The Man in the Glass Booth,1975-01-27,en,"['Action', 'Drama', 'Thriller']",117,6.2,"Arthur Goldman is a rich Jewish industrialist, living in luxury in a Manhattan high-rise. He banters with his assistant Charlie, often shocking Charlie with his outrageousness and irreverence about aspects of Jewish life. Nonetheless, Charlie is astonished when, one day, Israeli secret agents burst in and arrest Goldman for being not a Jewish businessman but a Nazi war criminal. Whisked to Israel for trial, Goldman forces his accusers to face not only his presumed guilt--but their own.",Maximilian Schell,"actor,director,writer"
tt0073345,The Man in the Glass Booth,1975-01-27,en,"['Action', 'Drama', 'Thriller']",117,6.2,"Arthur Goldman is a rich Jewish industrialist, living in luxury in a Manhattan high-rise. He banters with his assistant Charlie, often shocking Charlie with his outrageousness and irreverence about aspects of Jewish life. Nonetheless, Charlie is astonished when, one day, Israeli secret agents burst in and arrest Goldman for being not a Jewish businessman but a Nazi war criminal. Whisked to Israel for trial, Goldman forces his accusers to face not only his presumed guilt--but their own.",Lois Nettleton,"actress,soundtrack,archive_footage"
tt0093159,A Hazard of Hearts,1987-12-27,en,"['Drama', 'Romance', 'TV Movie']",90,7.933,"When compulsive gambler Sir Giles Staverley has lost his estate and all his money playing dice, he realises that he only has one thing left of value: his daughter Serena. In a final game, he stakes his daughter's hand in marriage, convinced that this time he will not lose. Unfortunately, however, he does lose; to the evil Lord Wrotham. Unable to return home and tell his daughter that he has lost her in a game of dice, Sir Giles kills himself there and then. Lord Vulcan, who has witnessed the events, takes pity on Serena Staverley, although they have never met. He challenges Lord Wrotham to a game of dice in which the winner takes both Staverley Court and Miss Serena.",Diana Rigg,"actress,costume_department,costume_designer"
tt0093159,A Hazard of Hearts,1987-12-27,en,"['Drama', 'Romance', 'TV Movie']",90,7.933,"When compulsive gambler Sir Giles Staverley has lost his estate and all his money playing dice, he realises that he only has one thing left of value: his daughter Serena. In a final game, he stakes his daughter's hand in marriage, convinced that this time he will not lose. Unfortunately, however, he does lose; to the evil Lord Wrotham. Unable to return home and tell his daughter that he has lost her in a game of dice, Sir Giles kills himself there and then. Lord Vulcan, who has witnessed the events, takes pity on Serena Staverley, although they have never met. He challenges Lord Wrotham to a game of dice in which the winner takes both Staverley Court and Miss Serena.",Edward Fox,"actor,producer,miscellaneous"
tt0098520,Too Beautiful for You,1989-10-21,fr,"['Drama', 'Comedy', 'Romance']",91,6.378,"A car dealer, well-to-do and with a beautiful wife, finds himself attracted to his rather plain new temporary secretary. Despite her own commitments she feels the same and the two soon embark on an affair. Though it would seem it has happened before his wife finds this particular entanglement of her husband's very difficult to accept.",Gérard Depardieu,"actor,producer,director"
tt0098520,Too Beautiful for You,1989-10-21,fr,"['Drama', 'Comedy', 'Romance']",91,6.378,"A car dealer, well-to-do and with a beautiful wife, finds himself attracted to his rather plain new temporary secretary. Despite her own commitments she feels the same and the two soon embark on an affair. Though it would seem it has happened before his wife finds this particular entanglement of her husband's very difficult to accept.",Josiane Balasko,"actress,writer,director"
tt0087065,Cloak & Dagger,1984-06-01,en,"['Adventure', 'Action', 'Family']",102,6.392,"11-year-old Davey's mother is dead and his father doesn't spend nearly enough time with him. So the boy loses himself in video games--and even has an imaginary friend, a super-resourceful secret agent. When he accidentally comes into possession of a spy group's secret plans, and winds up on the run from them, he must learn to rely on himself and his imaginary pal to save his skin. But, in the end, Dad proves to be his real hero.",Henry Thomas,"actor,producer,composer"
tt0087065,Cloak & Dagger,1984-06-01,en,"['Adventure', 'Action', 'Family']",102,6.392,"11-year-old Davey's mother is dead and his father doesn't spend nearly enough time with him. So the boy loses himself in video games--and even has an imaginary friend, a super-resourceful secret agent. When he accidentally comes into possession of a spy group's secret plans, and winds up on the run from them, he must learn to rely on himself and his imaginary pal to save his skin. But, in the end, Dad proves to be his real hero.",Dabney Coleman,"actor,miscellaneous,producer"
tt0100151,Mindwalk,1990-09-09,en,['Drama'],111,6.791,"On the French island of Mont Saint-Michel, Sonia meets Jack and Tom. Sonia is a Norwegian physicist who abandoned a lucrative career after discovering that elements of her work were being applied to weapons development. Jack is an American politician attempting to make sense of his recent defeat as a presidential candidate. Tom is a poet, disillusioned former political speechwriter, and Jack's close friend. As they wander the picturesque medieval abbey, the trio engage in a wide-ranging conversation on political and social problems, exchanging their varied perspectives rooted in their different intellectual backgrounds.",Liv Ullmann,"actress,director,writer"
tt0100151,Mindwalk,1990-09-09,en,['Drama'],111,6.791,"On the French island of Mont Saint-Michel, Sonia meets Jack and Tom. Sonia is a Norwegian physicist who abandoned a lucrative career after discovering that elements of her work were being applied to weapons development. Jack is an American politician attempting to make sense of his recent defeat as a presidential candidate. Tom is a poet, disillusioned former political speechwriter, and Jack's close friend. As they wander the picturesque medieval abbey, the trio engage in a wide-ranging conversation on political and social problems, exchanging their varied perspectives rooted in their different intellectual backgrounds.",Sam Waterston,"actor,producer,director"
tt0086079,Gramps Is in the Resistance,1983-10-26,fr,"['Comedy', 'War']",102,6.924,"It is 1943 in Paris. Like so many others, the Bourbelle family's home has been taken over by the Germans and they now live in their cellar. Little do they know that the son, Guy-Hubert Bourdelle, is far from being the cowardly hairdresser he pretends. He is in truth the Germans’ most feared opponent: le super-résistant!",Christian Clavier,"actor,writer,producer"
tt0086079,Gramps Is in the Resistance,1983-10-26,fr,"['Comedy', 'War']",102,6.924,"It is 1943 in Paris. Like so many others, the Bourbelle family's home has been taken over by the Germans and they now live in their cellar. Little do they know that the son, Guy-Hubert Bourdelle, is far from being the cowardly hairdresser he pretends. He is in truth the Germans’ most feared opponent: le super-résistant!",Michel Galabru,"actor,writer,miscellaneous"
