imdb_id,production_countries,genres,budget,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,production_companies_name,actor,director,poster_url
tt0088402,['US'],"['Comedy', 'Drama']",0,en,The Wild Life,"Eighties teen romp involving Bill and his new apartment, Jim and his rebellious antics, Tom and his crazy self, and Anita with her older man David.",4.988,/tTTvrrXckWbH9FjmUpRkO6w6fos.jpg,1984-09-28,9500000,96,['en'],Released,The Wild Life,6.3,45,['Universal Pictures'],"Chris Penn, Ilan Mitchell-Smith",Art Linson,https://image.tmdb.org/t/p/original/tTTvrrXckWbH9FjmUpRkO6w6fos.jpg
tt0089997,['US'],"['Comedy', 'Drama', 'Romance']",31430,en,Seven Minutes in Heaven,"Natalie allows her classmate Jeff, who ran away from home after a fight with his stepfather, to stay at her place while her father is away on a business trip. Natalie soon starts dating Jeff's friend James Casey, who isn't as faithful as she thinks, while her best friend Polly falls in love with baseball player Zoo Knudsen.",5.325,/21xrYpz1K10LyZfULjpSVV0R6CO.jpg,1985-05-09,31430,88,['en'],Released,Seven Minutes in Heaven,6.076,33,"['Fifteen', 'Warner Bros. Pictures', 'American Zoetrope']","Jennifer Connelly, Byron Thames",Linda Feferman,https://image.tmdb.org/t/p/original/21xrYpz1K10LyZfULjpSVV0R6CO.jpg
tt0099310,['US'],"['Comedy', 'Drama']",0,en,Coupe de Ville,"Meet the Libner brothers: Marvin (Daniel Stern), the oldest, is a sergeant in the U.S. Air Force. Buddy (Arye Gross), the middle child, is a timid dreamer. Bobby (Patrick Dempsey), the youngest, is a handsome rebel in reform school. As kids, they fought a lot and as adults, they barely speak. In the summer of 1963, their tough and eccentric father, Fred (Alan Arkin), gives them a task: to bring a 1954 Cadillac, bought for their mother, Betty (Rita Taggart), from Detroit to Miami. As the trip goes on, the three brothers fight and begin to reconnect with each other, while trying to keep the Caddy in mint condition.",3.719,/yenQGKsAEEILPScfIAFspDFJABj.jpg,1990-03-09,715,99,"['en', 'es']",Released,Coupe de Ville,6.5,38,"['Morgan Creek Productions', 'Universal Pictures']","Patrick Dempsey, Arye Gross",Joe Roth,https://image.tmdb.org/t/p/original/yenQGKsAEEILPScfIAFspDFJABj.jpg
tt0092627,['US'],"['Drama', 'Thriller']",8300000,en,The Bedroom Window,"Baltimore, Maryland. Sylvia sees a girl being attacked from her lover Terry's bedroom window. The assailant flees and his victim is saved. But that same night another girl is found murdered.",8.75,/7JT5mzLBuABKqDNvCvfnjrvYQC6.jpg,1987-01-16,12640385,114,['en'],Released,The Bedroom Window,6.425,93,['DEG'],"Steve Guttenberg, Elizabeth McGovern",Curtis Hanson,https://image.tmdb.org/t/p/original/7JT5mzLBuABKqDNvCvfnjrvYQC6.jpg
tt0099446,['FR'],"['Crime', 'Drama', 'History']",0,fr,Docteur Petiot,"A true story shot in a German Impressionistic style. In France during the Nazi occupation, Dr. Petiot (Michel Serrault) offered to help Jews escape the Nazis. They would come to his house, and he would kindly give them lethal ""vaccinations"" for their anticipated travel to Argentina. Then he would steal everything the brought with them (in addition to their up-front payment to him) and burn their bodies in his home-made crematorium.",2.307,/f8450OiHQa2pD8YzyIpVyyy252h.jpg,1990-09-19,0,102,['fr'],Released,Dr. Petiot,6.7,25,['M.S. Productions'],"Michel Serrault, Pierre Romans",Christian de Chalonge,https://image.tmdb.org/t/p/original/f8450OiHQa2pD8YzyIpVyyy252h.jpg
tt0073878,['US'],"['Comedy', 'Drama', 'Music']",0,en,W.W. and the Dixie Dancekings,"W.W. Bright is a robber with a heart of gold who travels the South knocking off banks and gas stations owned by a corrupt businessman. When he hijacks a car, he meets an aspiring country band, the Dixie Dancekings, led by Dixie. The two sides eventually take a liking to one another, especially after the Dancekings realize the size of Bright's thefts. Trailed by religious zealot cop Deacon Gore, Bright helps the band make it big while on the run.",0.948,/bi84Q0kbh69BkbmnAaczDCLMUod.jpg,1975-05-21,0,91,['en'],Released,W.W. and the Dixie Dancekings,6.0,10,"['20th Century Fox', '20th Century Fox']","Burt Reynolds, Art Carney",John G. Avildsen,https://image.tmdb.org/t/p/original/bi84Q0kbh69BkbmnAaczDCLMUod.jpg
tt0102590,['US'],"['Comedy', 'Drama', 'Romance']",0,en,Once Around,"Renata Bella feels like a failure at life and career. But when Renata attends a seminar on selling real estate, she finally finds True Love. Sam Sharpe, while a top-notch, successful salesman, is much older than Renata. She is swept away by his excessively flamboyant style and irrepressible nature. The very traits she finds romantic, however, lead to repeated conflict with her family, especially her beloved father Joe, leaving Renata trapped in the middle.",3.492,/A8uBNt0C5hpj1N1UqAUAqHexT3A.jpg,1991-01-18,0,115,"['es', 'en']",Released,Once Around,6.065,46,['Universal Pictures'],"Richard Dreyfuss, Holly Hunter",Lasse Hallström,https://image.tmdb.org/t/p/original/A8uBNt0C5hpj1N1UqAUAqHexT3A.jpg
tt0083726,"['JP', 'US']","['Action', 'Drama']",0,en,The Challenge,"Rick, a down-and-out American boxer, is hired to transport a sword to Japan, unaware that the whole thing is a set up in a bitter blood-feud between two brothers, one who follows the traditional path of the samurai and the other a businessman. At the behest of the businessman, Rick undertakes samurai training from the other brother, but joins his cause. He also becomes romantically involved with the samurai's daughter.",3.989,/jJVoUzRk40muc3IPmYASqVdRId8.jpg,1982-07-23,3600000,109,"['en', 'ja']",Released,The Challenge,6.0,33,"['Poncher-Rosen-Beckman Productions', 'CBS Theatrical Films']","Scott Glenn, Toshirô Mifune",John Frankenheimer,https://image.tmdb.org/t/p/original/jJVoUzRk40muc3IPmYASqVdRId8.jpg
tt0113967,['US'],"['Crime', 'Drama']",5000000,en,New Jersey Drive,"New Jersey Drive is a 1995 film about black youths in Newark, New Jersey, the unofficial ""car theft capital of the world"". Their favorite pastime is that of everybody in their neighborhood: stealing cars and joyriding. The trouble starts when they steal a police car and the cops launch a violent offensive that involves beating and even shooting suspects.",3.353,/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg,1995-04-19,0,98,"['de', 'en']",Released,New Jersey Drive,6.0,32,"['40 Acres and a Mule Filmworks', 'Gramercy Pictures']","Shar-Ron Corley, Gabriel Casseus",Nick Gomez,https://image.tmdb.org/t/p/original/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg
tt0107623,['US'],['Drama'],0,en,The Music of Chance,Two men face the consequences of gambling after playing with men beyond their league.,1.209,/qHkIzEe3sYHWSQc3XOw2v5VqsaH.jpg,1993-06-23,0,98,['en'],Released,The Music of Chance,6.844,16,"['Transatlantic Entertainment', 'IRS Media']","James Spader, Mandy Patinkin",Philip Haas,https://image.tmdb.org/t/p/original/qHkIzEe3sYHWSQc3XOw2v5VqsaH.jpg
tt0076023,['US'],"['Thriller', 'Crime', 'Drama']",0,en,Fight for Your Life,A minister dispenses justice on three convicts who take his family hostage.,3.288,/AqKQAGzVqAK7EJaTK2dZ6tjrdUH.jpg,1977-10-03,0,82,['en'],Released,Fight for Your Life,6.0,29,"[""Fightin' Family Productions""]","Robert Judd, Catherine Peppers",Robert A. Endelson,https://image.tmdb.org/t/p/original/AqKQAGzVqAK7EJaTK2dZ6tjrdUH.jpg
tt0081076,['FR'],"['Drama', 'Romance']",0,fr,Loulou,"Nelly, a restless young woman abandons her bourgeois friends and a steady relationship for the unemployed wild, leather-clad bad boy Loulou, whose charms include focusing his energy into sex.",9.453,/gudzcFDfwOSJflUDWgbA50ahILS.jpg,1980-09-03,0,106,['fr'],Released,Loulou,6.199,78,"['Gaumont', 'Action Films']","Isabelle Huppert, Gérard Depardieu",Maurice Pialat,https://image.tmdb.org/t/p/original/gudzcFDfwOSJflUDWgbA50ahILS.jpg
tt0096517,['FR'],['Comedy'],0,fr,À gauche en sortant de l’ascenseur,"Yan is a successful artist. One day he is waiting for his date Florence to turn up at his apartment. As the doorbell rings, he finds another young woman in underwear on his doorstep: his neighbor Eva! She tells him she locked herself out of her apartment and insists that he helps her. Whilst Yan is trying to enter Eva's apartment via their adjoining balcony, his phone rings. It is Florence, and she is not impressed when a female voice answers the phone. At this point, Eva's rabidly jealous boyfriend Boris returns home. Seeing Yan in his apartment, he deduces that Eva has been having an affair behind his back. Florence then turns up and Yan tries in vain to explain the situation. By chance, Florence's husband suddenly puts in an appearance. After that, it all starts to get a bit complicated.",4.323,/zP2NdyUQh7NZbRo73iy2sKtLe9H.jpg,1988-08-31,0,83,['fr'],Released,Door on the Left as You Leave the Elevator,6.5,66,"['Fideline Films', 'Orly Films', 'Renn Productions']","Pierre Richard, Richard Bohringer",Édouard Molinaro,https://image.tmdb.org/t/p/original/zP2NdyUQh7NZbRo73iy2sKtLe9H.jpg
tt0083755,['US'],"['Crime', 'Drama']",0,en,The Concrete Jungle,An unfortunate and naive girl is set-up by her boyfriend and convicted of drug smuggling. She is sent to a women's correctional facility where she must constantly struggle to survive.,7.031,/9WnYYmnOg3zyXpG8jeyQQsC5pUr.jpg,1982-10-03,0,99,['en'],Released,The Concrete Jungle,6.361,54,['Ideal Films'],"Jill St. John, Tracey E. Bregman",Tom DeSimone,https://image.tmdb.org/t/p/original/9WnYYmnOg3zyXpG8jeyQQsC5pUr.jpg
tt0080928,['US'],['Drama'],0,en,Inside Moves,"After a failed suicide attempt leaves him partially crippled, Rory begins spending a lot of time at a neighborhood bar full of interesting misfits. When Jerry the bartender suddenly finds himself playing basketball for the Golden State Warriors, Rory and the rest of the bar regulars hope his success will provide a lift to their sagging spirits. Will Jerry forget his friends? What about his junkie hooker girlfriend and her pimp?",2.16,/zzNuY9dq9yLrc2RvS7iX1KIbVyV.jpg,1980-12-19,0,113,['en'],Released,Inside Moves,7.083,18,['Goodmark Productions Inc.'],"John Savage, David Morse",Richard Donner,https://image.tmdb.org/t/p/original/zzNuY9dq9yLrc2RvS7iX1KIbVyV.jpg
tt0081176,['FR'],"['Comedy', 'Drama', 'Romance']",0,fr,Mon oncle d'Amérique,"Prof. Henri Laborit uses the stories of the lives of three people to discuss behaviorist theories of survival, combat, rewards and punishment, and anxiety. René is a technical manager at a textile factory and must face the anxiety caused by corporate downsizing. Janine is a self-educated actress/stylist who learns that the wife of her lover is dying and must decide to let them reunite. Jean is a controversial career-climbing writer/politician at a crossroads in life.",7.76,/1IV44owj1uZnD0bStusyY4PexP2.jpg,1980-05-21,0,126,['fr'],Released,My American Uncle,7.013,149,"['Philippe Dussart', 'TF1', 'Andrea Films']","Gérard Depardieu, Nicole Garcia",Alain Resnais,https://image.tmdb.org/t/p/original/1IV44owj1uZnD0bStusyY4PexP2.jpg
tt0097607,['US'],['Drama'],0,en,Jacknife,A conflict develops between a troubled Vietnam veteran and the sister he lives with when she becomes involved romantically with the army buddy who reminds him of the tragic battle they both survived.,5.659,/y4TBJTHdOodkavzdG77DzjyVKpJ.jpg,1989-03-10,0,102,['en'],Released,Jacknife,6.3,94,"['Cineplex-Odeon Films', 'Kings Road Entertainment', 'Sandollar-Schaffel Productions']","Robert De Niro, Kathy Baker",David Hugh Jones,https://image.tmdb.org/t/p/original/y4TBJTHdOodkavzdG77DzjyVKpJ.jpg
tt0100049,['US'],"['Drama', 'Romance']",0,en,Longtime Companion,"During the summer of 1981, a group of friends in New York are completely unprepared for the onslaught of AIDS. What starts as a rumor about a mysterious ""gay cancer"" soon turns into a major crisis as, one by one, some of the friends begin to fall ill, leaving the others to panic about who will be next. As death takes its toll, the lives of these friends are forever redefined by an unconditional display of love, hope and courage.",6.174,/lHIGo1VI71DQgDbbm6XWBjaPxCz.jpg,1989-10-11,4609953,96,['en'],Released,Longtime Companion,7.112,57,"['American Playhouse', 'Companion Productions', 'Samuel Goldwyn Company']","Stephen Caffrey, Patrick Cassidy",Norman René,https://image.tmdb.org/t/p/original/lHIGo1VI71DQgDbbm6XWBjaPxCz.jpg
tt0104658,['FR'],"['Drama', 'Thriller']",0,fr,L.627,"In Paris, Lulu, a passionate policeman, works with the faith of a rookie, despite the sclerotic bureaucracy and the incompetence or negligence of some of his colleagues. In his new position as a narcotics inspector, he tries to keep his sanity as he witnesses the worst of the human condition.",5.312,/wZDV2rdnx9M2FfQAa4rX5SIHajs.jpg,1992-09-09,5400000,141,['fr'],Released,L.627,7.1,80,"['Les Films Alain Sarde', 'Little Bear', 'Canal+']","Didier Bezace, Jean-Paul Comart",Bertrand Tavernier,https://image.tmdb.org/t/p/original/wZDV2rdnx9M2FfQAa4rX5SIHajs.jpg
tt0079103,['US'],"['Drama', 'Music', 'TV Movie']",2100000,en,Elvis,This biopic traces Elvis Presley’s life from his impoverished childhood to his meteoric rise to stardom to his triumphant conquering of Las Vegas.,10.946,/fYsrWZrLZMH9duwXPtaoheunUz4.jpg,1979-02-10,0,150,['en'],Released,Elvis,6.721,102,['Dick Clark Productions'],"Kurt Russell, Shelley Winters",John Carpenter,https://image.tmdb.org/t/p/original/fYsrWZrLZMH9duwXPtaoheunUz4.jpg
tt0077768,['FR'],"['Romance', 'Comedy']",0,fr,Je suis timide... mais je me soigne,"Pierre is a hotel cashier in Vichy, so shy that he answers an ad from the Psychology Institute and can't say no to the salesman, Aldo; he spends 6,000 francs on tapes, books, and a punching bag. Soon after, he's smitten by Agnes, a hotel guest with a model's looks and photographers wherever she goes. When she leaves for Nice, he follows, meeting Aldo on the way. Aldo becomes his boldness coach. Pierre gets a job washing dishes where Agnes is staying, but after a week or so, she's off to Deauville, with Aldo and Pierre in pursuit. Using funds they get by selling Aldo's car, this time Pierre poses as a polo-playing jet setter. Will this win the heart of Agnes?",3.151,/ydBECj4Y6MAWsRL3LYz6Ex4o7jz.jpg,1978-01-01,0,88,[],Released,Too Shy to Try,6.359,64,"['Albina Productions S.a.r.l.', 'Fideline Films']","Pierre Richard, Aldo Maccione",Pierre Richard,https://image.tmdb.org/t/p/original/ydBECj4Y6MAWsRL3LYz6Ex4o7jz.jpg
tt0082471,['FR'],"['Crime', 'Comedy', 'Drama']",0,fr,Le Grand Pardon,"The Bettoun clan: Raymond (the patriarch), Maurice (the son), Jacky (the nephew), Roland (the nephew), Albert (Raymond's cousin), Pépé (Raymond's friend), Samy (the bodyguard) are a family clan of Jewish Blackfoot kingpins of French organized crime.  Their activities include running casinos, organizing underground boxing matches, illegal gambling, pimping, racketeering and bloody settlements of scores against other Arab and French clans.  But in the shadows, Pascal Villars has sworn the loss of the Bettoun.  He will succeed in setting the Arab clan against the Jewish clan, for the great benefit of the police commissioner Duché, who has been trying in vain for ten years to bring down the Bettouns.",4.887,/nso7QWjQFqn0BwyKcPb5QsxpwOJ.jpg,1982-01-27,0,130,['fr'],Released,The Big Pardon,6.219,57,[],"Roger Hanin, Clio Goldsmith",Alexandre Arcady,https://image.tmdb.org/t/p/original/nso7QWjQFqn0BwyKcPb5QsxpwOJ.jpg
tt0087514,['FR'],['Comedy'],0,fr,Joyeuses Pâques,"Chronic serial womanizer Stephane Margelle drops his wife Sophie off at the airport so she can go away for Easter weekend.  He immediately picks up beautiful young Julie, who has just had a fight with her married boyfriend.  He gets her back to his apartment and is preparing for a sexy weekend, when his wife suddenly returns home.  He makes up a bizarre, on-the-spot, spur-of-the-moment story that the gorgeous girl is actually his long-lost daughter.  Julie plays along, but this leads to a whole series of increasingly ridiculous lies and comical situations (such as when her real mother shows up).",6.627,/wZQWKK30g29YdqiSwM1HYGV5Tug.jpg,1984-10-24,0,94,['fr'],Released,Happy Easter,6.0,114,"['Sara Films', 'rené chateau']","Jean-Paul Belmondo, Sophie Marceau",Georges Lautner,https://image.tmdb.org/t/p/original/wZQWKK30g29YdqiSwM1HYGV5Tug.jpg
tt0104802,"['FR', 'US']","['Drama', 'Music']",0,en,The Mambo Kings,"The Mambo Kings tells the story of César and Nestor Castillo, brothers and aspiring musicians who flee from Cuba to America in search of the American Dream.",9.605,/yAMYoODA6FzHPwycrBwwrjKv1A4.jpg,1992-02-28,6742168,104,"['en', 'es', 'it']",Released,The Mambo Kings,6.231,93,"['Regency Enterprises', 'Alcor Films', 'Warner Bros. Pictures', 'Canal+']","Armand Assante, Antonio Banderas",Arne Glimcher,https://image.tmdb.org/t/p/original/yAMYoODA6FzHPwycrBwwrjKv1A4.jpg
tt0094961,['US'],"['Action', 'Horror', 'Science Fiction', 'Thriller', 'Comedy']",5000000,en,Dead Heat,"LAPD police officer, Roger Mortis is killed while arresting zombies who have been reanimated by the head of Dante Laboratories in order to carry out violent armed robberies.",9.187,/m9LDoBpKEgucDzyS6w7u6fYut5G.jpg,1988-05-06,3588626,86,['en'],Released,Dead Heat,6.139,151,"['New World Pictures', 'Helpern / Meltzer']","Treat Williams, Joe Piscopo",Mark Goldblatt,https://image.tmdb.org/t/p/original/m9LDoBpKEgucDzyS6w7u6fYut5G.jpg
tt0073535,"['FR', 'IT']","['Action', 'Crime', 'Drama', 'Thriller']",0,fr,Peur sur la ville,"A serial-killer frightens Paris by phoning young ladies at night, telling them insults about their lives. Minos, as he calls himself, wants to prevent the world from free women and he targets at first these ones. Commissaire Letellier is given the investigation and he has hard work with the maniac.",7.482,/8CcUL7PClY9anYKqth98ZMOtQiw.jpg,1975-04-09,0,125,['fr'],Released,Fear Over the City,7.269,221,"['Mondial Televisione Film', 'Cerito Films']","Jean-Paul Belmondo, Charles Denner",Henri Verneuil,https://image.tmdb.org/t/p/original/8CcUL7PClY9anYKqth98ZMOtQiw.jpg
tt0100303,['FR'],"['Comedy', 'Action']",0,fr,L'Opération Corned Beef,The unsanctioned efforts of a covert unit to gather evidence about illegal arms shipments with the unwitting help of an embassy employee.,8.707,/hWwH4j4ZnyLTTvXEpO1vNJJnjY7.jpg,1991-02-06,0,105,['fr'],Released,Operation Corned Beef,6.1,202,['Gaumont'],"Christian Clavier, Jean Reno",Jean-Marie Poiré,https://image.tmdb.org/t/p/original/hWwH4j4ZnyLTTvXEpO1vNJJnjY7.jpg
tt0079828,['US'],"['Animation', 'Fantasy', 'Family', 'TV Movie']",0,en,Rudolph and Frosty's Christmas in July,"Winterbolt is trying to make the North Pole his evil wonderland, and it is up to Frosty the Snowman, Rudolph the Red-Nosed Reindeer and others to stop him.",6.162,/1LqQXo422eelLxKd3d3ExkKLFuH.jpg,1979-07-01,0,97,['en'],Released,Rudolph and Frosty's Christmas in July,6.7,57,['Rankin/Bass Productions'],"Red Buttons, Ethel Merman","Jules Bass, Arthur Rankin Jr.",https://image.tmdb.org/t/p/original/1LqQXo422eelLxKd3d3ExkKLFuH.jpg
tt0077563,['FR'],"['Action', 'Comedy', 'Crime']",0,fr,Flic ou Voyou,"When the local police inspector was found dead in a prostitute's house, police division commissioner Stan Borowitz is sent to investigate the situation. Posing as the prostitute's long-lost brother ""Antonio Cerruti,"" he discovers a mare's nest of police corruption. In fact, in this comedy thriller the whole town is corrupt. If they were closely examined, Stan's methods for pursuing this investigation might embarrass the police. For instance, he drives into a criminal's house in a fancy, expensive race car. In another incident, he callously blows up a casino owned by Musard , one of the town's crime bosses. On that occasion, he first forces Musard to remove his clothes, and the poor criminal watches his casino explode from across the square while standing naked in a phone booth. Meanwhile, Stan seduces the lovely Edmonde.",12.221,/1wL9rqvi9346OdZs9EptPTEHMOz.jpg,1979-03-28,0,107,['fr'],Released,Cop or Hood,6.382,152,"['Gaumont', 'Cerito Films']","Jean-Paul Belmondo, Jean-Paul Belmondo",Georges Lautner,https://image.tmdb.org/t/p/original/1wL9rqvi9346OdZs9EptPTEHMOz.jpg
tt0108596,['US'],['Drama'],0,en,Wrestling Ernest Hemingway,"Frank, a retired Irish seaman, and Walter, a retired Cuban barber, are two lonely old men trapped in the emptiness of their own lives. When they meet in a park Frank is able to start a conversation after several attempts. They begin to spend time together and become friends. But because of their different characters they often quarrel with each other and finally seperate after Frank misbehaves to Walter's friend Elaine.",3.084,/aMWkpitaM33HgDv25RzeMy9ZNFQ.jpg,1993-12-17,278720,123,"['en', 'ka']",Released,Wrestling Ernest Hemingway,6.273,33,['Warner Bros. Pictures'],"Robert Duvall, Richard Harris",Randa Haines,https://image.tmdb.org/t/p/original/aMWkpitaM33HgDv25RzeMy9ZNFQ.jpg
tt0095186,['US'],"['Drama', 'Romance']",0,en,Full Moon in Blue Water,"Floyd, the owner of a bar on the Texas coast, has been depressed for a year after his wife disappeared in a swimming accident. He lives with his senile father-in-law ""The General"" and is helped by Jimmy, a former asylum inmate, and the good-natured Louise. The bar is rapidly losing money and Charlie wants to buy it cheaply before it becomes publicly known that a nearby bridge is to be built. Louise offers her savings to go into partnership with Floyd, but Floyd decides to sell when he is forced to pay his back taxes.",1.861,/g9ee0FY5ha0ZxS7EXJsdHqWR5Wz.jpg,1988-11-23,0,95,['en'],Released,Full Moon in Blue Water,6.1,11,[],"Gene Hackman, Teri Garr",Peter Masterson,https://image.tmdb.org/t/p/original/g9ee0FY5ha0ZxS7EXJsdHqWR5Wz.jpg
tt0076470,['FR'],['Comedy'],0,fr,Nous irons tous au paradis,"Having fortuitously discovered a photograph in which Marthe embraces someone unknown, Étienne Dorsay becomes jealous and imagines various stratagems to identify the lover. In the meantime, he and his friends acquire a weekend house for a very low price.",6.454,/gwUIueYeSvjQ3Ax1d2qB8H0S1qr.jpg,1977-11-09,0,110,['fr'],Released,We Will All Meet in Paradise,6.716,116,"['Les Productions de la Guéville', 'Gaumont International']","Jean Rochefort, Claude Brasseur",Yves Robert,https://image.tmdb.org/t/p/original/gwUIueYeSvjQ3Ax1d2qB8H0S1qr.jpg
tt0079474,"['GB', 'US']","['Animation', 'Family', 'TV Movie', 'Fantasy', 'Adventure']",0,en,"The Lion, the Witch and the Wardrobe","This Emmy Award winner for Best Animated Special is based on the first book of C.S. Lewis' acclaimed series, ""The Chronicles of Narnia."" Four children pass through a mystic portal in a wardrobe and discover the magical kingdom of Narnia, a land of talking animals and mythical creatures. There, an evil witch's spell has cast the land into eternal winter. Fearing that an ancient prophecy is coming to fruition, and that the children are Narnia's rightful rulers, the White Witch tricks their youngest brother into betraying his family, enacting an ancient magic that she can use to halt the fulfillment of the prophecy. Now, only Aslan, noble lion and High King above all kings in Narnia, can help them defeat the witch, restore springtime to Narnia, and claim their rightful places on the throne.",6.447,/29Kn3P0fFAhFcAf2ZuhmUhQYdIa.jpg,1979-04-01,0,95,"['en', 'fi']",Released,"The Lion, the Witch and the Wardrobe",6.7,37,"[""Children's Television Workshop (CTW)"", 'Bill Melendez Productions', 'TVC London', 'Pegbar Productions', 'Episcopal Radio-TV Foundation', 'DPI']","Rachel Warren, Susan Sokol",Bill Melendez,https://image.tmdb.org/t/p/original/29Kn3P0fFAhFcAf2ZuhmUhQYdIa.jpg
tt0106632,['FR'],"['Comedy', 'Drama']",0,fr,Cuisine et Dépendances,"Jacques and Martine, an ordinary bourgeois couple, invite to dinner a friend whom they have not seen the last ten years. Since then he has become a media star and everything has to go just right at dinner.",3.902,/b5czH5faR0vKKKXBnddiZvtxtu5.jpg,1993-04-06,0,96,['fr'],Released,Kitchen with Apartment,6.902,143,"['Gaumont International', 'Gaumont', 'StudioCanal', 'EFVE']","Jean-Pierre Bacri, Agnès Jaoui",Philippe Muyl,https://image.tmdb.org/t/p/original/b5czH5faR0vKKKXBnddiZvtxtu5.jpg
tt0093660,['US'],['Drama'],25000000,en,Nuts,A high-class call girl accused of murder fights for the right to stand trial rather than be declared mentally incompetent.,7.117,/3OW1JuLly9Z6wGZPiHgKpnlRo6s.jpg,1987-11-20,0,116,['en'],Released,Nuts,6.372,98,"['Barwood Films', 'Warner Bros. Pictures']","Barbra Streisand, Richard Dreyfuss",Martin Ritt,https://image.tmdb.org/t/p/original/3OW1JuLly9Z6wGZPiHgKpnlRo6s.jpg
tt0087100,['US'],"['Crime', 'Drama', 'Thriller']",0,en,Crimes of Passion,"Joanna Crane lives a double life. During the day she works as fashion designer but during the night she is the high class prostitute China Blue. As she is accused for industrial spying, Bobby Grady is hired to shadow her. However, they fall in love.  Meanwhile a psychopathic preacher starts stalking her.",11.038,/tstF6JMrZe75AdEAoPejwPrDfMA.jpg,1984-10-19,0,107,['en'],Released,Crimes of Passion,6.407,134,"['New World Pictures', 'China Blue Productions', 'Planet Productions']","Kathleen Turner, Kathleen Turner",Ken Russell,https://image.tmdb.org/t/p/original/tstF6JMrZe75AdEAoPejwPrDfMA.jpg
tt0079638,['US'],['Drama'],4500000,en,Norma Rae,"Norma Rae is a southern textile worker employed in a factory with intolerable working conditions. This concern about the situation gives her the gumption to be the key associate to a visiting labor union organizer. Together, they undertake the difficult, and possibly dangerous, struggle to unionize her factory.",9.183,/iBX0F0SbPoj4fA1Sk9FXRTaYDjz.jpg,1979-03-02,22228000,110,['en'],Released,Norma Rae,7.241,137,['20th Century Fox'],"Sally Field, Beau Bridges",Martin Ritt,https://image.tmdb.org/t/p/original/iBX0F0SbPoj4fA1Sk9FXRTaYDjz.jpg
tt0089264,['US'],"['Comedy', 'Drama', 'Romance']",0,en,Heaven Help Us,"Sixteen-year-old Michael Dunn arrives at St. Basil's Catholic Boys School in Brooklyn circa 1965. There, he befriends all of the misfits in his class as they collide with the repressive faculty and discover the opposite sex as they come of age.",7.203,/ncmiNc4FfERFf4k5wSn148DKW4X.jpg,1985-02-08,0,104,['en'],Released,Heaven Help Us,6.3,60,"['TriStar Pictures', 'Silver Screen Partners', 'HBO']","Donald Sutherland, Andrew McCarthy",Michael Dinner,https://image.tmdb.org/t/p/original/ncmiNc4FfERFf4k5wSn148DKW4X.jpg
tt0093277,['US'],['Drama'],27000000,en,Ironweed,"Albany, New York, Halloween, 1938. Francis Phelan and Helen Archer are bums, back in their birth city. She was a singer on the radio, he a major league pitcher. Death surrounds them: she's sick, a pal has cancer, he digs graves at the cemetery and visits the grave of his infant son whom he dropped; visions of his past haunt him, including ghosts of two men he killed. That night, out drinking, Helen tries to sing at a bar. Next day, Fran visits his wife and children and meets a grandson. He could stay, but decides it's not for him. Helen gets their things out of storage and finds a hotel. Amidst their mistakes and dereliction, the film explores their code of fairness and loyalty.",7.782,/rqVu5FREmvI83jyPpY4jxLTVRxd.jpg,1987-12-18,7300000,143,['en'],Released,Ironweed,6.5,99,"['TAFT Entertainment Pictures', 'HBO', 'Keith Barish Productions']","Jack Nicholson, Meryl Streep",Hector Babenco,https://image.tmdb.org/t/p/original/rqVu5FREmvI83jyPpY4jxLTVRxd.jpg
tt0103251,['US'],"['Drama', 'Romance']",0,en,White Palace,"Max Baron is a Jewish advertising executive in his 20s who's still getting over the death of his wife. Nora Baker is a 40-something diner waitress who enjoys the wilder side of life. Mismatched or not, their attraction is instant and smoldering. With time, however, their class and age differences become an obstacle in their relationship, especially since Max can't keep Nora a secret from his Jewish friends and upper-crust associates forever.",17.344,/8H63Gjhfa5f2zkXgEuFA2ThdDJ6.jpg,1990-10-19,17487531,103,['en'],Released,White Palace,6.186,113,['Universal Pictures'],"Susan Sarandon, James Spader",Luis Mandoki,https://image.tmdb.org/t/p/original/8H63Gjhfa5f2zkXgEuFA2ThdDJ6.jpg
tt0113849,"['GB', 'US']","['Comedy', 'Drama', 'Romance']",0,en,A Month by the Lake,"For 16 years Miss Bentley has been spending April at an elegant hillside villa on Lake Como. This year, 1937, her London society artist father has recently died and the only other English-speaking guests are brash Americans. Then Major Wilshaw arrives. He suggests they meet for cocktails and Miss Bentley stands him up -- not even thinking about it -- as she helps the new nanny of an Italian family settle in. Miss Beaumont, a tall, young American who has dropped out of finishing school in Switzerland, is bored and finds some amusement in flirting with the major, whose libido is awakened for the first time since before the great war. And Miss Bentley now finds more about the major to admire than his ears.",3.709,/cgoiGvNffe4tZC33x6RIQQiKIp9.jpg,1995-09-11,2101087,92,['en'],Released,A Month by the Lake,6.173,26,"['Miramax', 'Anuline']","Vanessa Redgrave, Edward Fox",John Irvin,https://image.tmdb.org/t/p/original/cgoiGvNffe4tZC33x6RIQQiKIp9.jpg
